iid,id,gender,idg,wave,round,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3
545,15.0,1,30,21,22,2,11,519.0,0,0.4,1,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,0,8.0,10.0,9.0,6.0,9.0,5.0,8.0,1.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,13,12,520.0,0,-0.34,0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,1,4.0,6.0,6.0,7.0,5.0,5.0,7.0,4.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,0,4.0,5.0,8.0,6.0,8.0,1.0,5.0,5.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,12,13,521.0,1,0.32,1,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,1,8.0,8.0,7.0,8.0,6.0,6.0,8.0,4.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,1,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,8,14,522.0,1,-0.14,1,22.0,2.0,10.0,20.0,15.0,20.0,15.0,20.0,1,10.0,8.0,8.0,8.0,9.0,7.0,8.0,6.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,1,7.0,7.0,7.0,7.0,7.0,4.0,7.0,5.0,1.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,9,15,523.0,0,0.62,0,27.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,1,3.0,2.0,4.0,5.0,7.0,4.0,5.0,5.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,0,3.0,7.0,7.0,4.0,6.0,1.0,5.0,5.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,15,16,524.0,0,-0.12,0,25.0,4.0,15.0,20.0,25.0,20.0,10.0,10.0,1,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,21,17,525.0,0,-0.09,1,24.0,2.0,10.0,15.0,30.0,20.0,15.0,10.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,18,18,526.0,0,0.03,0,26.0,3.0,10.0,10.0,30.0,20.0,10.0,15.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,17,19,527.0,0,0.06,0,24.0,6.0,50.0,20.0,10.0,5.0,10.0,5.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,1,20,528.0,0,0.1,0,29.0,3.0,40.0,10.0,30.0,10.0,10.0,10.64,0,1.0,5.0,5.0,4.0,5.0,3.0,3.0,1.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,1,7.0,9.0,8.0,10.0,6.0,5.0,9.0,8.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,7,21,529.0,0,0.31,0,22.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,0,6.0,6.0,5.0,5.0,7.0,6.0,5.0,4.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,0,4.0,8.0,8.0,2.0,7.0,2.0,5.0,5.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
545,15.0,1,30,21,22,6,22,530.0,0,-0.2,0,22.0,4.0,20.0,20.0,10.0,15.0,5.0,30.0,1,7.0,8.0,7.0,8.0,8.0,8.0,7.0,5.0,2.0,24.0,5.0,2.0,7.0,1.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,4.0,20.0,20.0,20.0,20.0,10.0,10.0,50.0,10.0,10.0,20.0,5.0,5.0,20.0,20.0,10.0,20.0,25.0,5.0,8.0,8.0,8.0,9.0,6.0,8.0,5.0,7.0,9.0,2.0,0,5.0,8.0,8.0,7.0,8.0,2.0,6.0,5.0,0.0,3.0,4.0,3.0,3.0,35.0,5.0,20.0,20.0,5.0,15.0,20.0,15.0,20.0,15.0,15.0,15.0,20.0,20.0,15.0,15.0,15.0,15.0,10.0,20.0,10.0,20.0,30.0,10.0,9.0,7.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0
546,16.0,1,32,21,22,22,1,509.0,1,0.52,0,28.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,1,7.0,3.0,6.0,7.0,6.0,3.0,7.0,2.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,1,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,13,2,510.0,1,-0.04,0,26.0,3.0,25.0,25.0,25.0,12.0,3.0,10.0,1,10.0,9.0,8.0,8.0,7.0,6.0,8.0,9.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,1,8.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,16,3,511.0,0,-0.05,0,23.0,4.0,20.0,10.0,10.0,30.0,15.0,15.0,1,6.0,6.0,6.0,7.0,3.0,5.0,6.0,5.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,0,6.0,6.0,7.0,5.0,6.0,6.0,5.0,6.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,8,4,512.0,0,-0.2,1,26.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,1,7.0,6.0,5.0,7.0,7.0,4.0,6.0,7.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,1,5,513.0,1,0.0,1,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,7.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,1,8.0,7.0,7.0,9.0,6.0,6.0,8.0,8.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,17,6,514.0,0,0.18,1,23.0,2.0,20.0,20.0,20.0,15.0,5.0,20.0,1,10.0,9.0,9.0,8.0,7.0,5.0,8.0,6.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,0,5.0,8.0,5.0,8.0,6.0,7.0,6.0,8.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,11,7,515.0,0,0.26,1,23.0,2.0,20.0,20.0,20.0,15.0,10.0,15.0,0,9.0,7.0,7.0,8.0,8.0,6.0,7.0,4.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,0,5.0,5.0,5.0,6.0,8.0,6.0,5.0,6.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,19,8,516.0,0,-0.07,0,27.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,5.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,0,5.0,3.0,5.0,6.0,8.0,5.0,4.0,4.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,2,9,517.0,0,0.05,0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,0,5.0,5.0,7.0,7.0,5.0,4.0,6.0,8.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,1,6.0,8.0,8.0,6.0,6.0,5.0,6.0,6.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,7,10,518.0,1,-0.06,1,23.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,1,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,1,7.0,7.0,6.0,8.0,6.0,7.0,7.0,9.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,21,11,519.0,0,0.18,1,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,0,6.0,5.0,8.0,5.0,8.0,6.0,6.0,8.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,0,5.0,6.0,5.0,7.0,6.0,6.0,5.0,4.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
546,16.0,1,32,21,22,10,12,520.0,0,-0.11,0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,30.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,4.0,35.0,10.0,20.0,25.0,5.0,5.0,50.0,0.0,20.0,30.0,0.0,0.0,30.0,10.0,10.0,30.0,10.0,10.0,9.0,8.0,10.0,8.0,7.0,8.0,7.0,7.0,10.0,6.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0,9.0,8.0,1.0,2.0,30.0,0.0,20.0,40.0,0.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,30.0,30.0,20.0,20.0,0.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,6.0,8.0,9.0,5.0,8.0,5.0,8.0,9.0,8.0,2.0,2.0,1.0,1.0,1.0
